uuid,name,brand,street,house_number,post_code,city,latitude,longitude,first_active,openingtimes_json,state
37de7bd3-fc16-4daf-9875-3456c952d739,tankpoint Niederndorf,TANKPOINT,NIEDERNDORF,2,96152,BURGHASLACH,49.731070810141,10.614388736116,2017-05-10 00:00:26+02,no data,Bayern
0c884f65-73a8-4037-ade3-6b206461755c,ELO Lauterhofen,ELO,GLEISNACH,1,92283,LAUTERHOFEN,49.368444,11.605792,2017-06-15 23:30:06+02,no data,Bayern
23dcb7cf-9d0b-4c88-a78e-5e79375daf9e,AVIA Xpress Station,AVIA,VOGELHERDSTR.,14,91227,LEINBURG,49.4609,11.2822,2017-06-15 23:30:06+02,no data,Bayern
a092d8f7-f3e7-4459-9dda-59ea88b878bd,AVIA Tankstelle,AVIA,REGENSBURGER STR.,64,84048,MAINBURG,48.64925,11.78549,2017-06-15 23:30:06+02,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
e925b43f-c18e-495c-9b45-892138e34b11,AVIA Tankstelle,AVIA,CHAMER STR.,6,93437,FURTH,49.30369,12.82899,2017-08-07 23:30:06+02,no data,Bayern
73c3bbc5-1eea-48bf-9129-a05fe4eb206c,bft - Tankstelle Pöhner,BFT - TANKSTELLE,RODACHER STR. ,42,96317,KRONACH,50.2354129,11.3323913,2017-08-08 23:30:06+02,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""09:00"",""endp"":""19:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""09:00"",""endp"":""18:00""}]}]}",Bayern
b7108b52-2198-4350-b1b3-915dc3708f1a,"Aral Tankstelle, BAT EDENBERGEN SÜD",ARAL,A,8,86368,GERSTHOFEN-EDENBERGE,48.424984,10.8081217,2017-08-16 23:30:06+02,no data,Bayern
172b7f01-92cd-4df4-affe-fe88578c32aa,"Aral Tankstelle, BAT BAD REICHENHALL SÜD",ARAL,A,8,83451,PIDING,47.768055,12.9421768,2017-08-16 23:30:06+02,no data,Bayern
488816e2-8266-11e7-a4e5-001600004871,Raimund TP Creußen,RAIMUND MINERALÖL GMBH,HÖRHOF,3,95473,CREUSSEN,49.874462,11.613739,2017-08-26 23:30:06+02,no data,Bayern
be4045b6-e5de-4770-a692-650fa590e26c,Shell Neufahrn B.Freising A9 Fuerholzen West ,SHELL,A9 FUERHOLZEN WEST,0,85376,NEUFAHRN B.FREISING,48.338036,11.607716,2017-09-02 23:30:06+02,no data,Bayern
e7ad54b6-196e-4285-a82e-0bbdffa5362c,SUED TREIBSTOFF Deggendorf Graflinger Str. 100,SUED TREIBSTOFF,GRAFLINGER STR.,100,94469,DEGGENDORF,48.84517,12.959541,2017-09-02 23:30:06+02,"{""openingTimes"":[{""applicable_days"":15,""periods"":[{""startp"":""04:30"",""endp"":""22:00""}]},{""applicable_days"":16,""periods"":[{""startp"":""04:30"",""endp"":""23:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""23:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
a29b24a3-ad8c-4edb-b03c-f88b09ebe19b,BayWa Tankstelle Freystadt,BAYWA,BERCHINGER STR.,27,92342,FREYSTADT,49.195555,11.333817,2017-09-08 23:30:06+02,no data,Bayern
9bd19de4-22dc-4fcc-9552-60bd92be79cb,ZM-Großmehring,ZIEGLMEIER TANKSTELLE,GUTENBERGSTRASSE,7b,85098,GROSSMEHRING-INTERPARK,48.7895,11.5102,2017-09-14 23:30:07+02,no data,Bayern
00062105-94f4-4444-8888-acdc00000001,Schmid Service GmbH,FREIE TANKSTELLE,FURTSTRASSE,32,94051,HAUZENBERG,48.630207061768,13.641425132752,2017-09-15 23:30:06+02,no data,Bayern
00060571-0e20-4444-8888-acdc00000000,Autohaus Schürer GmbH & Co.KG Tankstelle,NO BRAND,JOHANNIS STR.,30,86911,DIESSEN AM AMMERSEE,47.945629119873,11.104679107666,2017-09-25 23:30:06+02,no data,Bayern
70302cbe-75e0-43a3-9f05-58d0940720ea,Shell Woerth Luitpoldpark 2,SHELL,LUITPOLDPARK,2,84109,WOERTH,48.62599,12.319968,2017-10-17 19:01:15+02,no data,Bayern
6b62baba-734d-4d0b-8199-3770e3ef9d10,BayWa Tankstelle Dettelbach,BAYWA,ADOLF-OESTERHELD-STR. ,12,97337,DETTELBACH,49.7949257,10.1932986,2017-10-17 19:01:15+02,no data,Bayern
cd8b8686-3f8b-1ed7-a992-0119fa478ecd,JET WEILERSBACH EBERMANNSTAEDTER STR. 21,JET,EBERMANNSTAEDTER STR. 21,0,91365,WEILERSBACH,49.747376,11.138701,2017-10-19 23:30:05+02,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",Bayern
81dea32e-8a61-4386-bb53-e75574d99b8a,Eging am See Rannetsreit 4 1/2,OMV,RANNETSREIT,4 1/2,94535,EGING AM SEE,48.68968,13.213,2017-10-21 23:30:06+02,no data,Bayern
87ac5c03-273a-4b5c-8caa-a9a74c2ff3f0,AVIA Tankstelle,AVIA,APPIANISTRASSE,5,92342,FREYSTADT,49.19394,11.33628,2017-11-03 23:30:07+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
8ea7aaaf-ee1e-493e-9653-c30ce6c53f2a,BayWa Tankstelle Uffenheim,BAYWA,SÜDRING,1,91215,UFFENHEIM,49.5397751,10.244677,2017-11-07 23:30:06+01,no data,Bayern
1b332ab3-6c46-430f-a0b2-77a689ec4be8,"MOOSBURG A.D.ISAR, LANDSHUTER STR.",SUED TREIBSTOFF,LANDSHUTER STR. 20,20,85368,MOOSBURG A.D.ISAR,48.4654,11.938954,2017-11-15 23:30:06+01,no data,Bayern
2fb9c062-4c05-4474-9ea8-b0d8fdcb7a5e,AHR Tankstellen GmbH Station Dingolfing,AHR,BAHNHOFSTRASSE,33,84130,DINGOLFING,48.63801,12.49503,2017-11-16 23:30:06+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""00:00"",""endp"":""23:59""}]}]}",Bayern
644b6b0d-0216-4795-aa2c-b47ce8a27467,TotalEnergies Parsberg,TOTAL,VELBURGER STR. 1,0,92331,PARSBERG,49.162543,11.716105,2017-12-01 23:30:06+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":96,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
bc9ea2fd-5031-4b29-8a4e-60b2271ab42b,"SCHROBENHAUSEN, RUDOLF-DIESEL-STR.",SUED TREIBSTOFF,RUDOLF-DIESEL-STR. 1,1,86529,SCHROBENHAUSEN,48.56616,11.28905,2017-12-02 23:30:06+01,no data,Bayern
f8646cfb-fb24-479b-aa96-a5a29b76000b,Parkhaus Adlerstrasse,AVIA,ADLERSTRASSE,4,90403,NÜRNBERG,49.45189,11.07654,2017-12-05 23:30:07+01,no data,Bayern
571ec35e-71d1-4d79-a5a4-c0e0329cf27b,AVIA XPress Tankstelle,AVIA,BAHNHOFSTR.,105,82269,GELTENDORF,48.1224332,11.0259825,2017-12-08 23:30:06+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]}]}",Bayern
f87ee66e-6d16-49d8-a73e-b6b4f15d3881,"LANDSHUT, ALTDORFER STR.",SUED TREIBSTOFF,ALTDORFER STR. 34,34,84030,LANDSHUT,48.55575,12.1376,2017-12-09 23:30:06+01,no data,Bayern
1bf30fa4-d274-47c6-8fb4-bfdea454f812,"GRASBRUNN, KEFERLOH",SUED TREIBSTOFF,KEFERLOH 6,6,85630,GRASBRUNN,48.09663,11.72911,2017-12-19 23:30:07+01,"{""overrides"":[{""startp"":""2017-12-19 00:01"",""endp"":""2099-12-31 23:59"",""is_close"":true}]}",Bayern
2cb609f7-cfaa-4d5e-92ad-77b593091dab,Fränkische Schweiz – Pegnitz West,TOTAL,A9,0,91257,PEGNITZ,49.7496452,11.5107183,2017-12-20 23:30:06+01,"{""overrides"":[{""startp"":""2018-09-12 09:00"",""endp"":""2021-12-31 13:32"",""is_close"":true}]}",Bayern
4af82b1f-9b72-423b-ab79-151cc52cd25c,Augsburg Ost,TOTAL,"A8, MÜHLHAUSER STRASSE 51C",0,86169,AUGSBURG,48.4120522,10.9127779,2017-12-20 23:30:06+01,"{""overrides"":[{""startp"":""2018-09-12 09:00"",""endp"":""2022-12-31 13:36"",""is_close"":true}]}",Bayern
216c69f7-a4f5-4798-b40f-cba56d9dc2f2,"HOLZKIRCHEN, MARSCHALL",SUED TREIBSTOFF,MARSCHALL 75,56a,83607,HOLZKIRCHEN,47.871639,11.716916,2017-12-21 23:30:06+01,no data,Bayern
e1395e57-e609-c078-e100-00000630df04,LICHTENAU,AGIP,AM FUCHSGRABEN,1,91586,LICHTENAU,49.28013,10.712788,2017-12-21 23:30:06+01,"{""openingTimes"":[{""applicable_days"":15,""periods"":[{""startp"":""00:00"",""endp"":""00:00""}]},{""applicable_days"":16,""periods"":[{""startp"":""00:00"",""endp"":""22:00""}]},{""applicable_days"":224,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",Bayern
10b05c30-db89-45ec-9fd4-d235dabce148,AVIA Tankstelle,AVIA,AM LAUSSER,1,93102,PFATTER,48.958361499782,12.3677999053,2017-12-29 23:30:06+01,no data,Bayern
b0a4d243-e380-4466-7ae3-ab1d9f9773a5,Schöllmann Landtechnik Gm,FREIE TANKSTELLE SCHÖLLMANN,BRÄUERSDORF,16,91469,HAGENBÜCHACH,49.523355,10.749224,2018-01-12 23:30:07+01,no data,Bayern
04d73bf8-aad6-4033-b2fd-0e2c2b7cbf98,TotalEnergies Creussen,TOTAL,KAPPEL 2,0,95473,CREUSSEN,49.8413,11.623888,2018-01-12 23:30:07+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""20:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]},{""applicable_days"":64,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]}]}",Bayern
00061647-5be2-4444-8888-acdc00228000,Autoservice GmbH,BFT,BREGENZER STRASSE,43,88131,LINDAU,47.553279876709,9.7016477584839,2018-01-18 23:30:06+01,no data,Bayern
f0b7dd58-a611-8c5d-e100-00000630df04,"ASCHAFFENBURG, PAPPELWEG 10 UND 12",AGIP,PAPPELWEG,10 und 12,63741,ASCHAFFENBURG,49.961556,9.126808,2018-01-19 23:30:07+01,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""05:00"",""endp"":""00:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""06:00"",""endp"":""00:00""}]}]}",Bayern
c108bb59-faa6-d962-e100-00000630df04,MARKT BIBART - WÜRZBURGER STR. 23,AGIP,WÜRZBURGER STR.,23,91477,MARKT BIBART,49.64908,10.423775,2018-01-19 23:30:07+01,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:30"",""endp"":""21:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:30"",""endp"":""21:00""}]}]}",Bayern
56b46d12-9b37-457a-af36-b170356f49f6,BayWa Tankstelle Schondorf am Ammersee,BAYWA,LANDSBERGER STR. ,10,86938,SCHONDORF AM AMMERSEE,48.054714,11.088136,2018-01-26 23:30:06+01,no data,Bayern
f561a073-4aae-4d09-9d8d-741b4315c680,Ansbach Feuchtwanger Str. 111,OMV,FEUCHTWANGER STR. ,111,91522,ANSBACH,49.29187,10.55568,2018-02-08 23:30:06+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""05:00"",""endp"":""23:00""}]}]}",Bayern
874f3e88-dc97-49ab-994f-846dc44d6bfb,Tankstelle Gebauer,TANKSTELLE GEBAUER,AM SCHMIDBACH,1,86579,WAIDHOFEN,48.579354,11.346035,2018-02-13 23:30:06+01,no data,Bayern
1a328875-2762-4970-ac58-b74f029c0b0c,Esso Tankstelle,ESSO,HIETZINGERWIESEN 4, ,94431,PILSTING,48.69332,12.6736422,2018-02-28 23:30:06+01,no data,Bayern
b5a23cae-7eaf-4b4d-ae4e-88e57832eaa1,TotalEnergies Vaterstetten West,TOTAL,BAB VATERSTETTEN WEST A90,0,85622,VATERSTETTEN,48.124502,11.757973,2018-02-28 23:30:06+01,no data,Bayern
c3fc317b-f70b-49b7-9b65-481040cf4d73,Velburg BAB 3,OMV,JURA OST,A3,92355,VELBURG,49.27042,11.60252,2018-03-02 23:30:06+01,no data,Bayern
89d9fdc4-d532-47e3-82a7-fe6a113f2d6c,Shell Schrobenhausen Rudolf-Diesel-Str. 1,SHELL,RUDOLF-DIESEL-STR.,1,86529,SCHROBENHAUSEN,48.56604,11.289318,2018-03-08 23:30:06+01,no data,Bayern
de7f4315-70e4-4d9a-9ba3-01ffb110f34b,Esso Tankstelle,ESSO,BAB A7 / RIEDENER WALD OST, ,97262,HAUSEN,49.9429702,10.0169181,2018-03-14 23:30:06+01,no data,Bayern
c2364ae7-4e66-433e-920d-422761506117,"Landsberg am Lech, Lechwiesen Nord A96",OMV,LECHWIESEN NORD ,A96,86899,LANDSBERG AM LECH,48.05963,10.84657,2018-03-14 23:30:06+01,no data,Bayern
36acb0fa-16b3-4630-a2c4-83991d975ba6,Esso Tankstelle,ESSO,BAB A3 / JURA WEST, ,92355,VELBURG,49.2729802,11.5996628,2018-03-14 23:30:06+01,no data,Bayern
08e6ba44-8144-4a8a-99d2-906d272de382,Herzogenaurach Autobahn Süd A3,OMV,AUTOBAHN SÜD,A3,91074,HERZOGENAURACH,49.58264,10.92685,2018-03-15 23:30:06+01,no data,Bayern
f88e6080-0ab0-4419-80fe-c66d2bb223ea,SchÃ¶nau,BFT-TANKSTATION,AM KLOSTERPFAD,4,97659,SCHÃ¶NAU,50.379118,10.110893,2018-03-21 23:30:07+01,no data,Bayern
59906b14-f641-427b-a618-c68c43a590a5,Oberelsbach,BFT-TANKSTATION,AM DAÃBERG,3,97656,OBERELSBACH,50.439541,10.124447,2018-03-21 23:30:07+01,no data,Bayern
14a16919-47ff-43bd-ab07-fbf5f6b6c08f,"Kaufbeuren, Neugablonzer Str. 101",HEM,NEUGABLONZER STR.,101,87600,KAUFBEUREN,47.891685,10.635942,2018-03-22 23:30:07+01,"{""openingTimes"":[{""applicable_days"":192,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]},{""applicable_days"":63,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",Bayern
cd8b8686-20c0-1ed8-8bc3-8dba8584dd51,JET MEMMELSDORF JOSEF-FOESEL-STR. 2,JET,JOSEF-FOESEL-STR. 2,0,96117,MEMMELSDORF,49.93758963,10.96334459,2018-03-22 23:30:07+01,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",Bayern
9f7489b9-0433-47bd-ae8d-6d4034181e19,BayWa Tankstelle Fremdingen,BAYWA,AM BRUCKFELD ,5,86742,FREMDINGEN,48.97514,10.449214,2018-03-29 23:30:06+02,no data,Bayern
ebec9f2e-c957-47ac-866b-3e5d14612cbb,"Aral Tankstelle, BAT Ohrenbach Ost",ARAL,A,7,91620,OHRENBACH,49.48603,10.2118149,2018-03-30 23:30:06+02,no data,Bayern
5b6ed559-73dd-415b-89e4-67713c8bd319,"Aral Tankstelle, Q1 Energie AG",ARAL,A,7,97262,HAUSEN BEI WÜRZBURG,49.946846,10.0210161,2018-04-01 23:30:06+02,no data,Bayern
a2c0f585-ec07-4cd1-ad56-35c718eef3ed,Esso Tankstelle,ESSO,BAB A3 / HAIDT NORD, ,97355,KLEINLANGHEIM,49.7804951,10.2457355,2018-04-05 23:30:06+02,no data,Bayern
e1aa97b1-a7e8-47fc-abd0-2223b91e0b9f,Esso Tankstelle,ESSO,BAB A6 / OBERFAELZER ALB NORD, ,92278,ILLSCHWANG,49.4240637,11.6920586,2018-04-05 23:30:06+02,no data,Bayern
00060942-3e53-4444-8888-acdc00000001,Tankstelle Klaus Maier,FREI,ERHARTINGER STRASSE,28,84513,TÖGING,48.260368347168,12.58469581604,2018-04-13 23:30:06+02,no data,Bayern
4525cfca-7ed0-473c-add5-4ad165a93135,Shell Berg A95 Hoehenrain Ost ,SHELL,A95 HOEHENRAIN OST,0,82335,BERG,47.92874,11.402305,2018-04-14 23:30:30+02,no data,Bayern
1836b856-5a57-1552-e100-00000630df04,HILPOLTSTEIN,AGIP,SINDERSDORF,25,91161,HILPOLTSTEIN,49.163439,11.270318,2018-04-17 23:30:07+02,"{""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",Bayern
2b9fd442-3f16-4800-60ea-183f1404d4ba,Walter TS Geiselwind,BFT-WALTHER,SCHLÜSSELFELDERSTRASSE,32,96160,GEISELWIND,49.7728,10.4766,2018-04-17 23:30:07+02,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""05:30"",""endp"":""20:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""20:00""}]}]}",Bayern
14cf85ec-61c2-4ed1-87c1-0804578d12ba,Kammerstein BAB 6,OMV,BAB,6,91126,KAMMERSTEIN,49.30635,10.96747,2018-04-18 23:30:07+02,no data,Bayern
c92d2337-0e2d-4c67-a793-7910c781482c,Esso Tankstelle,ESSO,BAB A8 / HOCHFELLN SUED, ,83346,BERGEN / CHIEMGAU,47.8278983,12.5894661,2018-04-18 23:30:07+02,no data,Bayern
88e21e1e-32ca-482f-8860-fa64892a8372,SHELL Landshut Altdorfer Str. 34,SHELL,ALTDORFER STR.,34,84030,LANDSHUT,48.555673,12.137587,2018-04-19 23:30:06+02,"{""overrides"":[{""startp"":""2021-06-01 06:00"",""endp"":""2021-06-01 21:00"",""is_close"":false},{""startp"":""2021-06-02 06:00"",""endp"":""2021-06-02 21:00"",""is_close"":false},{""startp"":""2021-06-03 06:00"",""endp"":""2021-06-03 21:00"",""is_close"":false},{""startp"":""2021-06-04 06:00"",""endp"":""2021-06-04 21:00"",""is_close"":false},{""startp"":""2021-06-07 06:00"",""endp"":""2021-06-07 21:00"",""is_close"":false},{""startp"":""2021-06-05 07:00"",""endp"":""2021-06-05 21:00"",""is_close"":false},{""startp"":""2021-06-06 07:00"",""endp"":""2021-06-06 21:00"",""is_close"":false}],""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":224,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
00062322-6606-4444-8888-acdc00000003,Tankstelle Neuhaus,NO BRAND,PLECHER STR. ,18,91284,NEUHAUS,49.632118225098,11.546090126038,2018-04-24 23:30:07+02,no data,Bayern
99888fb3-f1dc-44f8-b66d-bbff21ab7306,Shell Moosburg A.D.Isar Landshuter Str. 20,SHELL,LANDSHUTER STR.,20,85368,MOOSBURG A.D.ISAR,48.4654,11.938954,2018-04-25 23:30:44+02,"{""overrides"":[{""startp"":""2021-06-01 06:00"",""endp"":""2021-06-01 21:00"",""is_close"":false},{""startp"":""2021-06-02 06:00"",""endp"":""2021-06-02 21:00"",""is_close"":false},{""startp"":""2021-06-03 06:00"",""endp"":""2021-06-03 21:00"",""is_close"":false},{""startp"":""2021-06-04 06:00"",""endp"":""2021-06-04 21:00"",""is_close"":false},{""startp"":""2021-06-07 06:00"",""endp"":""2021-06-07 21:00"",""is_close"":false},{""startp"":""2021-06-05 07:00"",""endp"":""2021-06-05 21:00"",""is_close"":false},{""startp"":""2021-06-06 07:00"",""endp"":""2021-06-06 21:00"",""is_close"":false}],""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]},{""applicable_days"":224,""periods"":[{""startp"":""07:00"",""endp"":""22:00""}]}]}",Bayern
628d1482-faae-499a-8679-3f87f8c471f1,Berg Höhenrain West A95,OMV,HÖHENRAIN WEST ,A95,82335,BERG,47.92858,11.40197,2018-05-03 23:30:06+02,no data,Bayern
073a5059-d290-a53d-e100-00000630df04,HEIMERTINGEN - MEMMINGER STRASSE 37,AGIP,MEMMINGER STRASSE,37,87751,HEIMERTINGEN,48.034999,10.153652,2018-05-18 23:30:06+02,"{""openingTimes"":[{""applicable_days"":31,""periods"":[{""startp"":""06:00"",""endp"":""21:00""}]},{""applicable_days"":32,""periods"":[{""startp"":""07:00"",""endp"":""21:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""21:00""}]}]}",Bayern
00062322-0003-4444-8888-acdc00000003,Neuhaus,PICKELMANN,PLECHER STR. ,18,91284,NEUHAUS,49.682460784912,11.425164222717,2018-05-29 23:30:06+02,no data,Bayern
ac9c56d2-69df-4cdc-9697-55563f73a6f9,Esso Tankstelle,ESSO,BAB A7 / ALLGAEUER TOR WEST, ,87463,DIETMANNSRIED,47.8492981,10.2810213,2018-05-30 23:30:06+02,no data,Bayern
dac5e971-9926-4464-acd9-a10294d448ec,ZIEGLMEIER GmbH & Co.KG,NO BRAND,FRIEDRICHSHOFENER STR.,86,85049,INGOLSTADT,48.7739151,11.3842114,2018-06-04 23:30:07+02,no data,Bayern
f7098721-2569-407f-b884-2aeb241cbe8d,Tankstelle Sale,W. DORST,LUDWIG-ELSBETT-STRASSE,2,97616,SALZ,50.295707702637,10.189838409424,2018-06-05 23:30:06+02,no data,Bayern
3a480e76-c521-4808-b0e5-de6573945ae1,Esso Tankstelle,ESSO,BAB A7 / ALLGAEUER TOR OST, ,87463,DIETMANNSRIED,47.8464179,10.2829952,2018-06-06 23:30:06+02,no data,Bayern
91f78711-35bb-4638-a1e2-d43314104b32,"Aral Tankstelle, Q1 Energie AG",ARAL,A,3,63879,WEIBERSBRUNN,49.8963661,9.395583,2018-06-07 23:30:07+02,no data,Bayern
b9817a94-ed69-4d54-a699-71045d6e35e6,V-Markt Marktoberdorf,V-MARKT,JOHANN-GEORG-FENDT STR.,42,87616,MARKTOBERDORF,47.777422,10.610659,2018-06-07 23:30:07+02,no data,Bayern
73290e68-4bd0-4439-9b78-a6b913eb987c,ZM-Ingolstadt2,ZIEGLMEIER TANKSTELLE,FRIEDRICHSHOFENER STRASSE,86,85049,INGOLSTADT,48.78126,11.36593,2018-06-08 23:30:07+02,no data,Bayern
d202210a-60f1-473b-ac8d-af2cb9f89dac,bft tanktreff Klappenberger,BFT,GRIESBACHERSTR.,85,94094,ROTTHALMUENSTER,48.365109,13.200859,2018-06-15 23:30:07+02,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",Bayern
f8172913-8f84-5294-67d9-b79580bc6cb8,pur. einfach tanken,NO BRAND,GEWERBERING,8a,82544,EGLING,47.9297529,11.5007398,2018-06-26 23:30:06+02,no data,Bayern
7e3f120b-d98e-457b-bd15-b3fbd2fef129,TotalEnergies Aldersbach,TOTAL,RITTER-TUSCHL-STR 39,39,94501,ALDERSBACH,48.590452,13.094185,2018-06-27 23:30:06+02,"{""openingTimes"":[{""applicable_days"":127,""periods"":[{""startp"":""07:00"",""endp"":""20:00""}]}]}",Bayern
7915f3b0-6733-4fe7-ab14-35708a25c745,"Schmidgaden-Trisching, Gewerbegebiet 12",HEM,GEWERBEGEBIET,12,92546,SCHMIDGADEN-TRISCHING,49.43849,12.052491,2018-07-03 23:30:07+02,"{""openingTimes"":[{""applicable_days"":255,""periods"":[{""startp"":""06:00"",""endp"":""22:00""}]}]}",Bayern
953fc9d2-115b-4fa1-9e43-2c0564633356,Access Gerhardshofen,ACCESS,DACHSBACHER STR. 1,1,91466,GERHARDSHOFEN,49.632327,10.692724,2018-07-05 23:30:07+02,no data,Bayern
bf488106-7f55-4ded-ab7d-ec130d8f2b2c,Shell Grasbrunn Keferloh 6,SHELL,KEFERLOH,6,85630,GRASBRUNN,48.096683,11.729236,2018-08-01 23:30:07+02,"{""overrides"":[{""startp"":""2021-06-01 05:00"",""endp"":""2021-06-01 21:00"",""is_close"":false},{""startp"":""2021-06-02 05:00"",""endp"":""2021-06-02 21:00"",""is_close"":false},{""startp"":""2021-06-03 05:00"",""endp"":""2021-06-03 21:00"",""is_close"":false},{""startp"":""2021-06-04 05:00"",""endp"":""2021-06-04 21:00"",""is_close"":false},{""startp"":""2021-06-05 05:00"",""endp"":""2021-06-05 21:00"",""is_close"":false},{""startp"":""2021-06-07 05:00"",""endp"":""2021-06-07 21:00"",""is_close"":false},{""startp"":""2021-06-06 08:00"",""endp"":""2021-06-06 21:00"",""is_close"":false}],""openingTimes"":[{""applicable_days"":63,""periods"":[{""startp"":""05:00"",""endp"":""22:00""}]},{""applicable_days"":192,""periods"":[{""startp"":""08:00"",""endp"":""22:00""}]}]}",Bayern
7753b618-ee54-4151-b535-cb29b4694a06,AVIA Xpress Station,AVIA,IN DER SEEL,1,91611,LEHRBERG,49.3422,10.5015,2018-08-10 23:30:07+02,no data,Bayern
00062350-c57c-4444-8888-acdc00000011,Seitz Martin Tankstelle Mühlhausen,SEITZ MARTIN TANKSTELLEN,AUGSBURGER STRASSE,23a,86444,AFFING,48.439933776855,10.933230400085,2018-08-13 23:30:07+02,no data,Bayern
00061647-50d3-3bb7-eaef-e90f00061647,Autoservice Gmbh,BFT,BREGENZERSTR. 43-45,43,88131,LINDAU,47.553016662598,9.7014875411987,2018-08-14 23:30:10+02,no data,Bayern
c55a0021-dd36-49d8-8056-8b9b535b35c8,Tankstelle Scharlibbe,TANKSTELLE SCHARLIBBE,MAINTALSTRASSE,18,96247,MICHELAU,50.174569,11.120963,2018-08-29 23:30:08+02,no data,Bayern
59816487-ef15-4567-bcbf-6c82492eb8de,BayWa Tankstelle Bruck in der Oberpfalz,BAYWA,BGM.-BERGER-STR.,10,92436,BRUCK IN DER OBERPFALZ,49.24226,12.30056,2018-09-07 23:30:06+02,no data,Bayern
d43897fd-b1d3-4263-b470-d38bb7d81e28,TotalEnergies FrÃ¤nkische Schweiz/ Pegnitz West,TOTAL,BAB A9 PEGNITZ WEST,0,91257,PEGNITZ,49.749645,11.510718,2018-09-12 23:30:07+02,no data,Bayern
f19f6aec-ab83-4c6e-93c3-9b68329e3f6a,Fürholzen,OMV,AUSFAHRT FÜRHOLZEN,A 9,85376,FÜRHOLZEN,48.33577,11.61124,2018-09-12 23:30:07+02,no data,Bayern
60151d01-4dae-4c81-853e-ecdd40f16011,TotalEnergies Augsburg Ost,TOTAL,BAB AUGSBURG OST / A8,0,86169,AUGSBURG,48.412052,10.912778,2018-09-12 23:30:07+02,no data,Bayern
00062377-a3b1-4444-8888-acdc00000018,"Bergler Mineralöl GmbH, Sulzbach",BERGLER,EISENHÄMMER STR.,15,92237,SULZBACH-ROSENBERG,49.49405670166,11.77502155304,2018-09-28 23:30:06+02,no data,Bayern
7e6bc975-70fb-4802-9e3a-1e8057f6f2f7,Shell Hunderdorf A3 Bayerischer Wald Sued,SHELL,A3 BAYERISCHER WALD SUED,0,94336,HUNDERDORF,48.931828,12.705182,2018-09-28 23:30:06+02,no data,Bayern
